market_id,horizon,question,slug,total_n_obs,early_n_obs,early_obs_share,total_time_seconds,early_time_seconds,early_time_share,early_first_probability,early_last_probability,early_mean_probability,early_std_probability,early_probability_range,early_realized_volatility,early_trend,early_distance_to_boundary,early_mean_distance_to_boundary,early_min_distance_to_boundary,early_near_boundary,outcome,final_probability,bayesian_fair_probability,mispricing,abs_mispricing,abs_surprise,cluster,market_regime,early_max_drawdown,early_reversals,early_entropy,target
254571,0.5,Russian nuke in space in 2024?,russian-nuke-in-space-in-2024,7516,3758,0.5,27061202.0,13532400.0,0.5000664789391099,0.245,0.107,0.15262493347525277,0.03274168583643177,0.265,0.0057277590201092994,4.235152525466398e-06,0.107,0.15262493347525277,0.035,0,0,0.0035,0.0384615384615384,0.0349615384615384,0.0349615384615384,0.0035,0,Information Processing,0.8833333333333334,98,0.674589929236806,1
254571,0.75,Russian nuke in space in 2024?,russian-nuke-in-space-in-2024,7516,5637,0.75,27061202.0,20293200.0,0.7499001707315145,0.245,0.048,0.120107237892496,0.05703134359905633,0.47650000000000003,0.009217298020666122,-2.1360508217642346e-05,0.048,0.1200973035302466,0.0305,1,0,0.0035,0.0384615384615384,0.0349615384615384,0.0349615384615384,0.0035,0,Information Processing,0.9053254437869823,350,0.6820148175994905,1
254572,0.25,Will Fed cut interest rates 0 times in 2024?,will-fed-cut-interest-rates-0-times-by-dec-meeting,4348,1087,0.25,15656398.0,3913198.0,0.24994241970598857,0.075,0.255,0.21188592456301747,0.11733745802531811,0.6000000000000001,0.02309208505944178,0.00033525242106987815,0.255,0.21025758969641212,0.065,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.6691729323308271,80,0.6888807546065759,1
254572,0.5,Will Fed cut interest rates 0 times in 2024?,will-fed-cut-interest-rates-0-times-by-dec-meeting,4348,2174,0.5,15656398.0,7826399.0,0.49988503102693227,0.075,0.2,0.23679622815087395,0.09146871528692532,0.6000000000000001,0.017359244641699655,7.245544451513275e-05,0.2,0.23598206071757127,0.065,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.8646616541353384,177,0.692883787371998,1
254572,0.75,Will Fed cut interest rates 0 times in 2024?,will-fed-cut-interest-rates-0-times-by-dec-meeting,4348,3261,0.75,15656398.0,11743198.0,0.750057452550708,0.075,0.0285,0.19611346212818156,0.09993807134416588,0.653,0.014389516089298343,-3.4718911988669095e-05,0.0285,0.19557068383931311,0.012,1,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.9819548872180451,290,0.692371978676575,1
254573,0.25,Will Fed cut interest rates 1 time in 2024?,will-fed-cut-interest-rates-1-time-by-dec-meeting,4347,1087,0.2500575109270761,15652798.0,3913198.0,0.2499999041704876,0.15,0.345,0.23220331186752532,0.06799007394294618,0.265,0.006892190610928354,0.00020570227320903912,0.345,0.23220331186752532,0.13,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.33928571428571436,58,0.6905410258652528,1
254573,0.5,Will Fed cut interest rates 1 time in 2024?,will-fed-cut-interest-rates-1-time-by-dec-meeting,4347,2174,0.5001150218541522,15652798.0,7826399.0,0.5,0.15,0.32,0.2691720331186752,0.06376877257005502,0.44499999999999995,0.010957533555830522,7.600135469643498e-05,0.32,0.2688270469181233,0.13,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.591304347826087,129,0.6925205323062942,1
254573,0.75,Will Fed cut interest rates 1 time in 2024?,will-fed-cut-interest-rates-1-time-by-dec-meeting,4347,3261,0.7501725327812284,15652798.0,11743198.0,0.7502299588865837,0.15,0.044,0.2578673719717878,0.07548287679789663,0.5499999999999999,0.009894542949023078,-1.0089716214400496e-06,0.044,0.2576373811714198,0.025,1,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.9565217391304347,254,0.6928716367250147,1
254576,0.25,Will Fed cut interest rates 2 times in 2024?,will-fed-cut-interest-rates-2-times-by-dec-meeting,5552,1388,0.25,19990798.0,4996799.0,0.24995495427446168,0.22,0.26,0.2454827089337176,0.038876401719821,0.4149999999999999,0.019027564997873527,-3.5941324540698483e-06,0.26,0.24484149855907783,0.165,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.6379310344827587,59,0.6911573854864632,1
254576,0.5,Will Fed cut interest rates 2 times in 2024?,will-fed-cut-interest-rates-2-times-by-dec-meeting,5552,2776,0.5,19990798.0,9993598.0,0.49990990854892337,0.22,0.335,0.2757240634005763,0.05321855204724522,0.45499999999999996,0.01708180658368151,4.364389783637433e-05,0.335,0.27502881844380406,0.165,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.6379310344827587,151,0.6931410248070864,1
254576,0.75,Will Fed cut interest rates 2 times in 2024?,will-fed-cut-interest-rates-2-times-by-dec-meeting,5552,4164,0.75,19990798.0,14993998.0,0.7500449957025227,0.22,0.085,0.25141930835734866,0.08093609470613877,0.575,0.015356336295730058,-1.775849084207294e-05,0.085,0.25091258405379446,0.045,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.9274193548387096,329,0.6931457870291797,1
254577,0.25,Will Fed cut interest rates 3 times in 2024?,will-fed-cut-interest-rates-3-times-by-dec-meeting,6532,1633,0.25,23518800.0,5878799.0,0.24996169022229026,0.27,0.11,0.17263012859767302,0.09437562036438422,0.295,0.003874511794604561,-0.0001658921373454487,0.11,0.17263012859767302,0.05,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.855072463768116,53,0.6789142479468148,1
254577,0.5,Will Fed cut interest rates 3 times in 2024?,will-fed-cut-interest-rates-3-times-by-dec-meeting,6532,3266,0.5,23518800.0,11761197.0,0.5000764069595387,0.27,0.245,0.17512094304960193,0.1029172153190797,0.405,0.005881926678471973,5.883266400908617e-06,0.245,0.17512094304960193,0.05,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.855072463768116,201,0.692786254979048,1
254577,0.75,Will Fed cut interest rates 3 times in 2024?,will-fed-cut-interest-rates-3-times-by-dec-meeting,6532,4899,0.75,23518800.0,17636398.0,0.7498851131860469,0.27,0.192,0.1953080220453154,0.11344878278672194,0.42400000000000004,0.006512821081836733,1.1005152574943072e-05,0.192,0.1953080220453154,0.031,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.9318681318681319,475,0.6929772798802876,1
254578,0.25,Will Fed cut interest rates 4 times in 2024?,will-fed-cut-interest-rates-4-times-by-dec-meeting,6532,1633,0.25,23518800.0,5878799.0,0.24996169022229026,0.16,0.0365,0.06901102265768523,0.05020715848592201,0.1625,0.0016009661894550783,-8.239189796830679e-05,0.0365,0.06901102265768523,0.0225,1,1,0.9995,0.9,-0.0995,0.0995,0.0004999999999999,0,Information Processing,0.8783783783783784,37,0.6632646807257363,1
254578,0.5,Will Fed cut interest rates 4 times in 2024?,will-fed-cut-interest-rates-4-times-by-dec-meeting,6532,3266,0.5,23518800.0,11761197.0,0.5000764069595387,0.16,0.2145,0.061215094917330064,0.04567540662700541,0.25,0.0022069228946393266,-1.1223464991611338e-05,0.2145,0.061215094917330064,0.0225,0,1,0.9995,0.9,-0.0995,0.0995,0.0004999999999999,0,Information Processing,0.8783783783783784,221,0.6896175903518429,1
254578,0.75,Will Fed cut interest rates 4 times in 2024?,will-fed-cut-interest-rates-4-times-by-dec-meeting,6532,4899,0.75,23518800.0,17636398.0,0.7498851131860469,0.16,0.661,0.14543804858134313,0.14625185794015824,0.6805,0.0042386861116317535,7.36600405345673e-05,0.33899999999999997,0.135087773014901,0.0225,0,1,0.9995,0.9,-0.0995,0.0995,0.0004999999999999,0,Information Processing,0.8783783783783784,640,0.69314238802097,1
254579,0.25,Will Fed cut interest rates 5 times in 2024?,will-fed-cut-interest-rates-5-times-by-dec-meeting,6532,1633,0.25,23518800.0,5878799.0,0.24996169022229026,0.045,0.0145,0.022773729332516836,0.011810224336985708,0.0405,0.0005276999093056071,-2.1821915443047552e-05,0.0145,0.022773729332516836,0.0095,1,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.8099999999999999,32,0.6517565611726531,1
254579,0.5,Will Fed cut interest rates 5 times in 2024?,will-fed-cut-interest-rates-5-times-by-dec-meeting,6532,3266,0.5,23518800.0,11761197.0,0.5000764069595387,0.045,0.2115,0.024808787507654622,0.026161422200960047,0.3255,0.0044081294408118196,3.297555141983699e-06,0.2115,0.024808787507654622,0.0095,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.8099999999999999,182,0.688778418972538,1
254579,0.75,Will Fed cut interest rates 5 times in 2024?,will-fed-cut-interest-rates-5-times-by-dec-meeting,6532,4899,0.75,23518800.0,17636398.0,0.7498851131860469,0.045,0.072,0.08931833027148398,0.11378167408543917,0.407,0.005245433288359527,5.807430671900964e-05,0.072,0.08931833027148398,0.0095,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.8523409363745498,631,0.6925707475861247,1
254580,0.25,Will Fed cut interest rates 6+ times in 2024?,will-fed-cut-interest-rates-6-times-by-dec-meeting,6532,1633,0.25,23518800.0,5878799.0,0.24996169022229026,0.03,0.0255,0.029403245560318435,0.005219314666441826,0.023999999999999997,0.00044792428954817546,-7.68691676553544e-06,0.0255,0.029403245560318435,0.0205,1,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.5393258426966292,53,0.6804382913330141,1
254580,0.5,Will Fed cut interest rates 6+ times in 2024?,will-fed-cut-interest-rates-6-times-by-dec-meeting,6532,3266,0.5,23518800.0,11761197.0,0.5000764069595387,0.03,0.1545,0.031790569503980404,0.013621769460257319,0.14150000000000001,0.001516807652427809,3.0687617117405273e-06,0.1545,0.031790569503980404,0.0205,0,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.5393258426966292,218,0.6919289424825286,1
254580,0.75,Will Fed cut interest rates 6+ times in 2024?,will-fed-cut-interest-rates-6-times-by-dec-meeting,6532,4899,0.75,23518800.0,17636398.0,0.7498851131860469,0.03,0.0245,0.05492631149214126,0.044899886136846826,0.27899999999999997,0.003472675327137975,2.0665736032113997e-05,0.0245,0.05492631149214126,0.0205,1,0,0.0005,0.0384615384615384,0.0379615384615384,0.0379615384615384,0.0005,0,Information Processing,0.9248747913188647,656,0.691876880041445,1
254600,0.25,House control after 2024 election?,house-control-after-2024-election,6168,1542,0.25,22204799.0,5547599.0,0.24983783910856389,0.615,0.565,0.5509922178988327,0.015970281993538414,0.16999999999999998,0.00360810574441475,2.9720901831002116e-06,0.43500000000000005,0.4484111543450065,0.385,0,0,0.5,0.4,-0.0999999999999999,0.0999999999999999,0.5,1,Anchored / Noisy,0.2764227642276423,17,0.6853142072764582,0
254600,0.5,House control after 2024 election?,house-control-after-2024-election,6168,3084,0.5,22204799.0,11102399.0,0.49999997748234515,0.615,0.49,0.5513035019455252,0.017152177274832116,0.16999999999999998,0.0026699187054565793,-3.5873695673824227e-06,0.49,0.44805447470817117,0.385,0,0,0.5,0.4,-0.0999999999999999,0.0999999999999999,0.5,1,Anchored / Noisy,0.2764227642276423,23,0.6929389195380611,0
254600,0.75,House control after 2024 election?,house-control-after-2024-election,6168,4626,0.75,22204799.0,16657199.0,0.7501621158561265,0.615,0.625,0.5534522265456118,0.03631266011697782,0.20500000000000002,0.0025829649875311767,5.174580815073646e-06,0.375,0.44386294855166447,0.35,0,0,0.5,0.4,-0.0999999999999999,0.0999999999999999,0.5,1,Anchored / Noisy,0.2764227642276423,57,0.6910645689482917,0
254631,0.25,Will Gemini generate images of people again in February?,will-gemini-generate-images-of-people-again-in-february,150,38,0.25333333333333335,536401.0,133200.0,0.24832168470976004,0.5,0.295,0.46302631578947384,0.17774313182338178,0.5349999999999999,0.0914830265357686,-0.011708611445453551,0.295,0.3422368421052631,0.16,0,0,0.0075,0.0384615384615384,0.0309615384615384,0.0309615384615384,0.0075,0,Information Processing,0.7697841726618705,6,0.5859526183035508,1
254631,0.5,Will Gemini generate images of people again in February?,will-gemini-generate-images-of-people-again-in-february,150,75,0.5,536401.0,266400.0,0.4966433694195201,0.5,0.075,0.32893333333333336,0.19008051873772758,0.62,0.07046169868175266,-0.00744836415362731,0.075,0.2677333333333334,0.075,0,0,0.0075,0.0384615384615384,0.0309615384615384,0.0309615384615384,0.0075,0,Information Processing,0.8920863309352518,12,0.5763341277567499,1
254631,0.75,Will Gemini generate images of people again in February?,will-gemini-generate-images-of-people-again-in-february,150,113,0.7533333333333333,536401.0,403200.0,0.7516764510133277,0.5,0.021,0.2381548672566372,0.20122793889337748,0.6759999999999999,0.05741236326996089,-0.005454067968594049,0.021,0.19753539823008856,0.019,1,0,0.0075,0.0384615384615384,0.0309615384615384,0.0309615384615384,0.0075,0,Information Processing,0.9726618705035971,21,0.6274370336771098,1
255333,0.25,Will X remove likes + reposts counter in March?,will-x-remove-likes-reposts-counter-in-march,557,140,0.2513464991023339,2001600.0,500400.0,0.25,0.505,0.115,0.13121428571428573,0.034390224835472175,0.39,0.03116758760892515,-0.0003922940674815773,0.115,0.13114285714285714,0.115,0,0,0.05,0.0384615384615384,-0.0115384615384615,0.0115384615384615,0.05,0,Information Processing,0.7722772277227723,4,0.666278442414676,1
255333,0.5,Will X remove likes + reposts counter in March?,will-x-remove-likes-reposts-counter-in-march,557,279,0.5008976660682226,2001600.0,1000799.0,0.4999995003996803,0.505,0.065,0.11202508960573478,0.03345408237031982,0.445,0.0222598371652182,-0.0003011553890528131,0.065,0.11198924731182797,0.06,0,0,0.05,0.0384615384615384,-0.0115384615384615,0.0115384615384615,0.05,0,Information Processing,0.8811881188118812,8,0.6829081047004717,1
255333,0.75,Will X remove likes + reposts counter in March?,will-x-remove-likes-reposts-counter-in-march,557,418,0.7504488330341114,2001600.0,1501199.0,0.7499995003996802,0.505,0.065,0.09654306220095694,0.035118153595304014,0.445,0.018248796813266736,-0.00023689267060504,0.065,0.09651913875598085,0.06,0,0,0.05,0.0384615384615384,-0.0115384615384615,0.0115384615384615,0.05,0,Information Processing,0.8811881188118812,15,0.6884572217893625,1
255335,0.25,Fed rate cut by September 18?,fed-rate-cut-by-september-18,4634,1159,0.2501078981441519,16685999.0,4168800.0,0.24983820267518894,0.5,0.395,0.741397756686799,0.173498252055938,0.6405,0.01402185228981965,-0.00045485629704561007,0.395,0.23882916307161345,0.08450000000000002,0,1,0.9865,0.9,-0.0865,0.0865,0.0134999999999999,0,Information Processing,0.699617695248498,89,0.6846162778013047,1
255335,0.5,Fed rate cut by September 18?,fed-rate-cut-by-september-18,4634,2317,0.5,16685999.0,8341199.0,0.4998920951631365,0.5,0.535,0.6074473457056538,0.1932425957445545,0.7155,0.012752977394632064,-0.00022683496927456277,0.46499999999999997,0.32689188605955977,0.08450000000000002,0,1,0.9865,0.9,-0.0865,0.0865,0.0134999999999999,0,Information Processing,0.7815401419989078,217,0.6923746851374808,1
255335,0.75,Fed rate cut by September 18?,fed-rate-cut-by-september-18,4634,3476,0.7501078981441519,16685999.0,12517199.0,0.750161797324811,0.5,0.8495,0.6371308975834292,0.17673146881505017,0.7155,0.011250172375688563,-2.1145324861033045e-05,0.15049999999999997,0.3190932105868815,0.08450000000000002,0,1,0.9865,0.9,-0.0865,0.0865,0.0134999999999999,0,Information Processing,0.7815401419989078,424,0.6930158948076698,1
255336,0.25,Fed rate cut by November 7?,fed-rate-cut-by-november-7,4655,1164,0.25005370569280344,16761599.0,4186800.0,0.2497852382699288,0.875,0.54,0.8062250859106529,0.12780036367597153,0.4845,0.010608650379872126,-0.0003147437491161771,0.45999999999999996,0.19348281786941576,0.0655,0,1,0.9995,0.9,-0.0995,0.0995,0.0004999999999999,0,Information Processing,0.5184590690208668,76,0.6924403601598749,1
255336,0.5,Fed rate cut by November 7?,fed-rate-cut-by-november-7,4655,2328,0.5001074113856069,16761599.0,8380800.0,0.5000000298300896,0.875,0.75,0.7091310137457044,0.14289245904556153,0.6395,0.012805439134598093,-0.00014988028589737183,0.25,0.2847774914089347,0.0655,0,1,0.9995,0.9,-0.0995,0.0995,0.0004999999999999,0,Information Processing,0.6843231674692348,152,0.6930933009270208,1
255336,0.75,Fed rate cut by November 7?,fed-rate-cut-by-november-7,4655,3492,0.7501611170784103,16761599.0,12574799.0,0.7502147617300712,0.875,0.926,0.7440276345933562,0.13178073677408703,0.647,0.011407743247477392,1.4850850606871603e-06,0.07399999999999995,0.2519113688430699,0.05800000000000005,0,1,0.9995,0.9,-0.0995,0.0995,0.0004999999999999,0,Information Processing,0.6843231674692348,273,0.6931453938299887,1
255337,0.25,Fed rate cut by December 18?,fed-rate-cut-by-december-18,4655,1164,0.25005370569280344,16761599.0,4186800.0,0.2497852382699288,0.95,0.671,0.8421756872852234,0.09756020837365366,0.33499999999999996,0.009519346583128648,-0.00025420414135640977,0.32899999999999996,0.15782431271477662,0.050000000000000044,0,1,0.9995,0.9,-0.0995,0.0995,0.0004999999999999,0,Information Processing,0.3526315789473684,56,0.6886905739680003,1
255337,0.5,Fed rate cut by December 18?,fed-rate-cut-by-december-18,4655,2328,0.5001074113856069,16761599.0,8380800.0,0.5000000298300896,0.95,0.7825,0.7785635738831616,0.09887691230235875,0.5289999999999999,0.010487098349884882,-0.00010792081502082168,0.21750000000000003,0.22136855670103092,0.050000000000000044,0,1,0.9995,0.9,-0.0995,0.0995,0.0004999999999999,0,Information Processing,0.5568421052631578,123,0.6897012572591981,1
255337,0.75,Fed rate cut by December 18?,fed-rate-cut-by-december-18,4655,3492,0.7501611170784103,16761599.0,12574799.0,0.7502147617300712,0.95,0.949,0.8046149770904927,0.09394071581815235,0.5385,0.008703126594814774,3.347492987202601e-06,0.051000000000000045,0.1953397766323024,0.04049999999999998,0,1,0.9995,0.9,-0.0995,0.0995,0.0004999999999999,0,Information Processing,0.5568421052631578,248,0.692933723666763,1
255410,0.25,US inflation >0.4% from Feb to March 2024?,us-inflation-0pt4-from-feb-to-march-2024,8,2,0.25,25199.0,3599.0,0.14282312790190088,0.55,0.57,0.56,0.014142135623730885,0.019999999999999907,0.0,0.019999999999999907,0.43000000000000005,0.44,0.43000000000000005,0,0,0.535,0.6,0.0649999999999999,0.0649999999999999,0.535,1,Anchored / Noisy,0.0,0,-0.0,0
255410,0.5,US inflation >0.4% from Feb to March 2024?,us-inflation-0pt4-from-feb-to-march-2024,8,4,0.5,25199.0,10799.0,0.42854875193460057,0.55,0.555,0.5587500000000001,0.008539125638299625,0.019999999999999907,0.016072751268321504,0.0005000000000000115,0.44499999999999995,0.4412499999999999,0.43000000000000005,0,0,0.535,0.6,0.0649999999999999,0.0649999999999999,0.535,1,Anchored / Noisy,0.026315789473684043,1,0.6365141682948128,0
255410,0.75,US inflation >0.4% from Feb to March 2024?,us-inflation-0pt4-from-feb-to-march-2024,8,6,0.75,25199.0,17999.0,0.7142743759673003,0.55,0.53,0.5508333333333334,0.014288690166235189,0.039999999999999925,0.01387443692551156,-0.0055714285714285675,0.47,0.44916666666666655,0.43000000000000005,0,0,0.535,0.6,0.0649999999999999,0.0649999999999999,0.535,1,Anchored / Noisy,0.0701754385964911,1,0.5004024235381879,0
